,Unnamed: 0.1,Unnamed: 0,Course,College,Graduated,SCHOOL,Pr1,Pr2,Pr3,Pr4,Pr5,Oapr,Numerical_School,Numerical_Course
859,859,859,AB POLITICAL SCIENCE,CLA,1,BALIWASAN SENIOR HIGH SCHOOL - WEST,88.66,61.11,80.93,44.18,95.65,85.57,33,34
860,860,860,AB POLITICAL SCIENCE,CLA,1,ATENEO DE ZAMBOANGA UNIVERSITY,52.9,92.88,80.93,75.28,63.1,75.16,19,34
861,861,861,AB POLITICAL SCIENCE,CLA,1,ST. MARY'S COLLEGE OF LABASON,58.56,77.12,80.93,79.96,53.29,73.34,65,34
862,862,862,AB POLITICAL SCIENCE,CLA,1,ATENEO DE ZAMBOANGA UNIVERSITY,52.9,92.88,80.93,75.28,63.1,75.16,19,34
863,863,863,AB POLITICAL SCIENCE,CLA,1,SOUTHERN CITY COLLEGES,82.02,71.99,96.28,75.28,15.15,82.12,14,34
864,864,864,AB POLITICAL SCIENCE,CLA,1,PILAR COLLEGE,84.91,54.75,59.25,70.61,43.49,75.16,3,34
865,865,865,AB POLITICAL SCIENCE,CLA,1,PILAR COLLEGE,76.83,61.11,51.68,53.82,33.69,66.95,3,34
866,866,866,AB POLITICAL SCIENCE,CLA,1,SOUTHERN CITY COLLEGES,55.84,77.12,66.81,44.18,53.29,63.6,14,34
867,867,867,AB POLITICAL SCIENCE,CLA,1,"GLOBAL TECHNICAL SCHOOL OF ZAMBOANGA, INC",52.9,66.85,66.81,89.31,79.78,71.42,120,34
868,868,868,AB POLITICAL SCIENCE,CLA,1,ST. MARY'S COLLEGE OF LABASON,58.56,77.12,80.93,79.96,53.29,73.34,65,34
869,869,869,AB POLITICAL SCIENCE,CLA,1,SOUTHERN CITY COLLEGES,55.84,77.12,66.81,44.18,53.29,63.6,14,34
870,870,870,AB POLITICAL SCIENCE,CLA,1,ATENEO DE ZAMBOANGA UNIVERSITY,94.81,90.94,66.81,93.38,53.29,92.03,19,34
871,871,871,AB POLITICAL SCIENCE,CLA,1,PILAR COLLEGE,89.71,87.4,91.97,53.82,79.78,89.17,3,34
872,872,872,AB POLITICAL SCIENCE,CLA,1,PILAR COLLEGE,84.91,54.75,59.25,70.61,43.49,75.16,3,34
873,873,873,AB POLITICAL SCIENCE,CLA,1,CLARET HIGH SCHOOL ZAMBOANGA,61.05,87.4,66.81,89.31,63.1,76.07,4,34
874,874,874,AB POLITICAL SCIENCE,CLA,1,DON PABLO LORENZO MEMORIAL HIGH SCHOOL,96.08,98.7,98.86,18.16,91.68,95.98,29,34
875,875,875,BS PHYSICS,CSM,1,NONE,74.8,82.26,66.81,18.16,72.9,72.43,13,35
876,876,876,BS PHYSICS,CSM,1,SYSTEM TECHNOLOGY INSTITUTE,96.08,92.88,96.28,97.95,99.28,98.56,15,35
877,877,877,BS PHYSICS,CSM,1,PILAR COLLEGE,76.83,71.99,59.25,75.28,72.9,76.98,3,35
878,878,878,BS PHYSICS,CSM,1,NONE,76.83,82.26,66.81,99.2,83.75,90.13,13,35
879,879,879,BS PHYSICS,CSM,1,NONE,82.02,35.7,72.66,92.22,91.68,82.81,13,35
880,880,880,BS PHYSICS,CSM,1,NONE,76.83,82.26,66.81,99.2,83.75,90.13,13,35
881,881,881,BS PHYSICS,CSM,1,AMA COMPUTER COLLEGE,44.05,77.12,91.97,44.18,53.29,65.83,66,35
882,882,882,BS PHYSICS,CSM,1,AMA COMPUTER COLLEGE,44.05,77.12,91.97,44.18,53.29,65.83,66,35
883,883,883,BS PHYSICS,CSM,1,WESTERN MINDANAO STATE UNIVERSITY,88.66,77.12,99.43,97.95,79.78,95.98,7,35
884,884,884,BS PHYSICS,CSM,1,ZAMBOANGA DEL SUR NATIONAL HIGH SCHOOL,96.52,92.88,93.41,97.62,95.65,97.8,121,35
885,885,885,BS PHYSICS,CSM,1,WESTERN MINDANAO STATE UNIVERSITY,95.51,90.94,93.41,94.54,72.9,95.73,7,35
886,886,886,BS PHYSICS,CSM,1,MINDANAO STATE UNIVERSITY - TAWI-TAWI,99.64,82.26,80.93,79.96,43.49,95.73,122,35
887,887,887,BS PHYSICS,CSM,1,WESTERN MINDANAO STATE UNIVERSITY,96.08,92.88,93.41,98.97,95.65,98.18,7,35
888,888,888,BS PHYSICS,CSM,1,AYALA NATIONAL HIGH SCHOOL,89.71,96.76,93.41,84.63,83.75,93.85,5,35
889,889,889,BS PHYSICS,CSM,1,MINDANAO STATE UNIVERSITY - TAWI-TAWI,99.64,82.26,80.93,79.96,43.49,95.73,122,35
890,890,890,BS PHYSICS,CSM,1,PILAR COLLEGE,76.83,71.99,59.25,75.28,72.9,76.98,3,35
891,891,891,BS PHYSICS,CSM,1,LILOY NATIONAL HIGH SCHOOL,89.71,92.88,72.66,89.31,95.65,92.51,104,35
892,892,892,BS PHYSICS,CSM,1,NONE,74.8,82.26,66.81,18.16,72.9,72.43,13,35
893,893,893,BS PHYSICS,CSM,1,ZAMBOANGA DEL SUR NATIONAL HIGH SCHOOL,96.52,92.88,93.41,97.62,95.65,97.8,121,35
894,894,894,BS PHYSICS,CSM,1,WESTERN MINDANAO STATE UNIVERSITY,91.83,92.88,97.72,70.61,83.75,93.85,7,35
895,895,895,BS PHYSICS,CSM,1,WESTERN MINDANAO STATE UNIVERSITY,88.66,77.12,99.43,97.95,79.78,95.98,7,35
896,896,896,BS PHYSICS,CSM,1,SOUTHERN CITY COLLEGES,55.84,48.4,59.25,84.63,63.1,64.72,14,35
897,897,897,BS PHYSICS,CSM,1,SOUTHERN CITY COLLEGES,55.84,48.4,59.25,84.63,63.1,64.72,14,35
898,898,898,BS PHYSICS,CSM,1,WESTERN MINDANAO STATE UNIVERSITY,95.51,90.94,93.41,94.54,72.9,95.73,7,35
899,899,899,BS PHYSICS,CSM,1,AYALA NATIONAL HIGH SCHOOL,89.71,96.76,93.41,84.63,83.75,93.85,5,35
900,900,900,BACHELOR OF CULTURE AND ARTS EDUCATION,CTE,1,SYSTEM TECHNOLOGY INSTITUTE,92.71,66.85,80.93,89.31,87.72,91.08,15,36
901,901,901,BACHELOR OF CULTURE AND ARTS EDUCATION,CTE,1,WESTERN MINDANAO STATE UNIVERSITY,97.39,87.4,85.06,75.28,91.68,95.1,7,36
902,902,902,BACHELOR OF CULTURE AND ARTS EDUCATION,CTE,1,WESTERN MINDANAO STATE UNIVERSITY,74.8,94.82,94.84,89.31,79.78,89.65,7,36
903,903,903,BACHELOR OF CULTURE AND ARTS EDUCATION,CTE,1,WESTERN MINDANAO STATE UNIVERSITY,89.71,54.75,89.19,53.82,87.72,86.26,7,36
904,904,904,BACHELOR OF CULTURE AND ARTS EDUCATION,CTE,1,NONE,88.66,96.76,94.84,44.18,79.78,91.08,13,36
905,905,905,BACHELOR OF CULTURE AND ARTS EDUCATION,CTE,1,WESTERN MINDANAO STATE UNIVERSITY,89.71,54.75,89.19,53.82,87.72,86.26,7,36
906,906,906,BACHELOR OF CULTURE AND ARTS EDUCATION,CTE,1,DIPLAHAN NATIONAL HIGH SCHOOL,91.83,82.26,93.41,63.45,87.72,91.56,49,36
907,907,907,BACHELOR OF CULTURE AND ARTS EDUCATION,CTE,1,PILAR COLLEGE,96.95,87.4,89.19,10.45,53.29,89.17,3,36
908,908,908,BACHELOR OF CULTURE AND ARTS EDUCATION,CTE,1,TUNGAWAN - ESU,90.77,82.26,76.79,34.54,95.65,88.22,101,36
909,909,909,BACHELOR OF CULTURE AND ARTS EDUCATION,CTE,1,WESTERN MINDANAO STATE UNIVERSITY,90.77,82.26,85.06,70.61,99.28,92.9,7,36
910,910,910,BACHELOR OF CULTURE AND ARTS EDUCATION,CTE,1,JOSE RIZAL MEMORIAL STATE UNIVERSITY,93.41,92.88,80.93,75.28,63.1,91.08,47,36
911,911,911,BACHELOR OF CULTURE AND ARTS EDUCATION,CTE,1,TUNGAWAN - ESU,90.77,82.26,76.79,34.54,95.65,88.22,101,36
912,912,912,BACHELOR OF CULTURE AND ARTS EDUCATION,CTE,1,WESTERN MINDANAO STATE UNIVERSITY,97.39,87.4,85.06,75.28,91.68,95.1,7,36
913,913,913,BACHELOR OF CULTURE AND ARTS EDUCATION,CTE,1,DIPLAHAN NATIONAL HIGH SCHOOL,91.83,82.26,93.41,63.45,87.72,91.56,49,36
914,914,914,BACHELOR OF CULTURE AND ARTS EDUCATION,CTE,1,SIAY NATIONAL HIGH SCHOOL,88.66,87.4,98.58,63.45,53.29,90.13,123,36
915,915,915,BACHELOR OF CULTURE AND ARTS EDUCATION,CTE,1,WESTERN MINDANAO STATE UNIVERSITY,93.41,92.88,66.81,75.28,79.78,90.6,7,36
916,916,916,BACHELOR OF CULTURE AND ARTS EDUCATION,CTE,1,PILAR COLLEGE,96.95,87.4,89.19,10.45,53.29,89.17,3,36
917,917,917,BACHELOR OF CULTURE AND ARTS EDUCATION,CTE,1,IPIL-ESU,95.51,48.4,80.93,75.28,72.9,88.7,124,36
918,918,918,BACHELOR OF CULTURE AND ARTS EDUCATION,CTE,1,SIAY NATIONAL HIGH SCHOOL,88.66,87.4,98.58,63.45,53.29,90.13,123,36
919,919,919,BACHELOR OF CULTURE AND ARTS EDUCATION,CTE,1,WESTERN MINDANAO STATE UNIVERSITY,93.41,92.88,66.81,75.28,79.78,90.6,7,36
920,920,920,BACHELOR OF CULTURE AND ARTS EDUCATION,CTE,1,WESTERN MINDANAO STATE UNIVERSITY,74.8,94.82,94.84,89.31,79.78,89.65,7,36
921,921,921,BACHELOR OF CULTURE AND ARTS EDUCATION,CTE,1,WESTERN MINDANAO STATE UNIVERSITY,96.08,99.7,93.41,53.82,83.75,95.42,7,36
922,922,922,BACHELOR OF CULTURE AND ARTS EDUCATION,CTE,1,JOSE RIZAL MEMORIAL STATE UNIVERSITY,93.41,92.88,80.93,75.28,63.1,91.08,47,36
923,923,923,BACHELOR OF CULTURE AND ARTS EDUCATION,CTE,1,NONE,88.66,96.76,94.84,44.18,79.78,91.08,13,36
924,924,924,BACHELOR OF CULTURE AND ARTS EDUCATION,CTE,1,SYSTEM TECHNOLOGY INSTITUTE,92.71,66.85,80.93,89.31,87.72,91.08,15,36
925,925,925,BACHELOR EARLY CHILDHOOD EDUCATION,CTE,1,BASILAN NATIONAL HIGH SCHOOL,87.6,82.26,59.25,18.16,79.78,79.72,24,37
926,926,926,BACHELOR EARLY CHILDHOOD EDUCATION,CTE,1,BALIWASAN SENIOR HIGH SCHOOL - WEST,70.75,66.85,72.66,24.91,63.1,68.07,33,37
927,927,927,BACHELOR EARLY CHILDHOOD EDUCATION,CTE,1,SOUTHERN CITY COLLEGES,55.84,87.4,59.25,24.91,72.9,64.72,14,37
928,928,928,BACHELOR EARLY CHILDHOOD EDUCATION,CTE,1,ZAMBOANGA CITY HIGH SCHOOL,72.78,90.94,44.12,79.96,63.1,76.98,72,37
929,929,929,BACHELOR EARLY CHILDHOOD EDUCATION,CTE,1,PILAR COLLEGE,70.75,87.4,59.25,84.63,83.75,80.63,3,37
930,930,930,BACHELOR EARLY CHILDHOOD EDUCATION,CTE,1,MERCEDES NATIONAL HIGH SCHOOL,80.58,82.26,80.93,44.18,79.78,81.43,57,37
931,931,931,BACHELOR EARLY CHILDHOOD EDUCATION,CTE,1,CURUAN NATIONAL HIGH SCHOOL,86.35,82.26,51.68,34.54,72.9,78.81,36,37
932,932,932,BACHELOR EARLY CHILDHOOD EDUCATION,CTE,1,SAINT JOSEPH SCHOOL,80.58,77.12,59.25,84.63,53.29,79.72,26,37
933,933,933,BACHELOR EARLY CHILDHOOD EDUCATION,CTE,1,CULIANAN NATIONAL HIGH SCHOOL,72.78,77.12,91.97,75.28,53.29,80.63,30,37
934,934,934,BACHELOR EARLY CHILDHOOD EDUCATION,CTE,1,PILAR COLLEGE,80.58,71.99,72.66,70.61,91.68,82.81,3,37
935,935,935,BACHELOR EARLY CHILDHOOD EDUCATION,CTE,1,BALIWASAN SENIOR HIGH SCHOOL - WEST,70.75,71.99,72.66,70.61,83.75,76.98,33,37
936,936,936,BACHELOR EARLY CHILDHOOD EDUCATION,CTE,1,AYALA NATIONAL HIGH SCHOOL,76.83,61.11,76.79,14.31,63.1,69.19,5,37
937,937,937,BACHELOR EARLY CHILDHOOD EDUCATION,CTE,1,ZAMBOANGA CITY HIGH SCHOOL,70.75,82.26,85.06,18.16,43.49,71.42,72,37
938,938,938,BACHELOR EARLY CHILDHOOD EDUCATION,CTE,1,BUNGUIAO NATIONAL HIGH SCHOOL,87.6,35.7,51.68,75.28,83.75,78.81,0,37
939,939,939,BACHELOR EARLY CHILDHOOD EDUCATION,CTE,1,BASILAN NATIONAL HIGH SCHOOL,87.6,82.26,59.25,18.16,79.78,79.72,24,37
940,940,940,BACHELOR EARLY CHILDHOOD EDUCATION,CTE,1,BALIWASAN SENIOR HIGH SCHOOL - WEST,70.75,66.85,72.66,24.91,63.1,68.07,33,37
941,941,941,BACHELOR EARLY CHILDHOOD EDUCATION,CTE,1,SOUTHERN CITY COLLEGES,55.84,87.4,59.25,24.91,72.9,64.72,14,37
942,942,942,BACHELOR EARLY CHILDHOOD EDUCATION,CTE,1,ZAMBOANGA CITY HIGH SCHOOL,72.78,90.94,44.12,79.96,63.1,76.98,72,37
943,943,943,BACHELOR EARLY CHILDHOOD EDUCATION,CTE,1,PILAR COLLEGE,70.75,87.4,59.25,84.63,83.75,80.63,3,37
944,944,944,BACHELOR EARLY CHILDHOOD EDUCATION,CTE,1,MERCEDES NATIONAL HIGH SCHOOL,80.58,82.26,80.93,44.18,79.78,81.43,57,37
945,945,945,BACHELOR EARLY CHILDHOOD EDUCATION,CTE,1,CURUAN NATIONAL HIGH SCHOOL,86.35,82.26,51.68,34.54,72.9,78.81,36,37
946,946,946,BACHELOR EARLY CHILDHOOD EDUCATION,CTE,1,SAINT JOSEPH SCHOOL,80.58,77.12,59.25,84.63,53.29,79.72,26,37
947,947,947,BACHELOR EARLY CHILDHOOD EDUCATION,CTE,1,CULIANAN NATIONAL HIGH SCHOOL,72.78,77.12,91.97,75.28,53.29,80.63,30,37
948,948,948,BACHELOR EARLY CHILDHOOD EDUCATION,CTE,1,PILAR COLLEGE,80.58,71.99,72.66,70.61,91.68,82.81,3,37
949,949,949,BACHELOR EARLY CHILDHOOD EDUCATION,CTE,1,BALIWASAN SENIOR HIGH SCHOOL - WEST,70.75,71.99,72.66,70.61,83.75,76.98,33,37
950,950,950,BACHELOR EARLY CHILDHOOD EDUCATION,CTE,1,AYALA NATIONAL HIGH SCHOOL,76.83,61.11,76.79,14.31,63.1,69.19,5,37
951,951,951,BACHELOR EARLY CHILDHOOD EDUCATION,CTE,1,ZAMBOANGA CITY HIGH SCHOOL,70.75,82.26,85.06,18.16,43.49,71.42,72,37
952,952,952,BACHELOR EARLY CHILDHOOD EDUCATION,CTE,1,BUNGUIAO NATIONAL HIGH SCHOOL,87.6,35.7,51.68,75.28,83.75,78.81,0,37
953,953,953,BACHELOR AGRI-BUSINESS,College of Agriculture,1,AYALA NATIONAL HIGH SCHOOL,70.75,66.85,24.36,24.91,72.9,61.37,5,38
954,954,954,BACHELOR AGRI-BUSINESS,College of Agriculture,1,COLEGIO DE LA CIUDAD DE ZAMBOANGA,55.84,48.4,59.25,70.61,63.1,61.37,31,38
955,955,955,BACHELOR AGRI-BUSINESS,College of Agriculture,1,TALISAYAN NATIONAL HIGH SCHOOL,72.78,94.82,80.93,79.96,72.9,84.19,83,38
956,956,956,BACHELOR AGRI-BUSINESS,College of Agriculture,1,TALISAYAN NATIONAL HIGH SCHOOL,72.78,94.82,80.93,79.96,72.9,84.19,83,38
957,957,957,BACHELOR AGRI-BUSINESS,College of Agriculture,1,AYALA NATIONAL HIGH SCHOOL,70.75,66.85,24.36,24.91,72.9,61.37,5,38
958,958,958,BACHELOR AGRI-BUSINESS,College of Agriculture,1,MARCELO SPINOLA SCHOOL,72.78,87.4,76.79,53.82,79.78,78.81,71,38
959,959,959,BACHELOR AGRI-BUSINESS,College of Agriculture,1,UNIVERSIDAD DE ZAMBOANGA SENIOR HIGH SCHOOL,76.83,82.26,59.25,70.61,91.68,81.43,8,38
960,960,960,BACHELOR AGRI-BUSINESS,College of Agriculture,1,AYALA NATIONAL HIGH SCHOOL,61.05,30.03,66.81,63.45,63.1,60.09,5,38
961,961,961,BACHELOR AGRI-BUSINESS,College of Agriculture,1,COMPUTER TECHNOLOGY INSTITUTE,83.47,66.85,44.12,14.31,20.6,63.6,17,38
962,962,962,BACHELOR AGRI-BUSINESS,College of Agriculture,1,LIMAONG NATIONAL HIGH SCHOOL,82.02,82.26,44.12,24.91,26.06,69.19,125,38
963,963,963,BACHELOR AGRI-BUSINESS,College of Agriculture,1,UNIVERSIDAD DE ZAMBOANGA SENIOR HIGH SCHOOL,76.83,82.26,59.25,70.61,91.68,81.43,8,38
964,964,964,BACHELOR AGRI-BUSINESS,College of Agriculture,1,SYSTEM TECHNOLOGY INSTITUTE,49.95,71.99,76.79,70.61,63.1,66.95,15,38
965,965,965,BACHELOR AGRI-BUSINESS,College of Agriculture,1,COMPUTER TECHNOLOGY INSTITUTE,47.0,77.12,72.66,63.45,33.69,61.37,17,38
966,966,966,BACHELOR AGRI-BUSINESS,College of Agriculture,1,SYSTEM TECHNOLOGY INSTITUTE,63.53,48.4,66.81,92.22,79.78,73.34,15,38
967,967,967,BACHELOR AGRI-BUSINESS,College of Agriculture,1,MARCELO SPINOLA SCHOOL,83.47,87.4,80.93,53.82,63.1,82.81,71,38
968,968,968,BACHELOR AGRI-BUSINESS,College of Agriculture,1,SYSTEM TECHNOLOGY INSTITUTE,63.53,48.4,66.81,92.22,79.78,73.34,15,38
969,969,969,BACHELOR AGRI-BUSINESS,College of Agriculture,1,MARCELO SPINOLA SCHOOL,83.47,87.4,80.93,53.82,63.1,82.81,71,38
970,970,970,BACHELOR AGRI-BUSINESS,College of Agriculture,1,COMPUTER TECHNOLOGY INSTITUTE,47.0,77.12,72.66,63.45,33.69,61.37,17,38
971,971,971,BACHELOR AGRI-BUSINESS,College of Agriculture,1,AYALA NATIONAL HIGH SCHOOL,61.05,30.03,66.81,63.45,63.1,60.09,5,38
972,972,972,BACHELOR AGRI-BUSINESS,College of Agriculture,1,COMPUTER TECHNOLOGY INSTITUTE,83.47,66.85,44.12,14.31,20.6,63.6,17,38
973,973,973,BACHELOR AGRI-BUSINESS,College of Agriculture,1,AMA COMPUTER COLLEGE,52.9,61.11,44.12,53.82,79.78,60.09,66,38
974,974,974,BACHELOR AGRI-BUSINESS,College of Agriculture,1,MARCELO SPINOLA SCHOOL,72.78,87.4,76.79,53.82,79.78,78.81,71,38
975,975,975,BACHELOR AGRI-BUSINESS,College of Agriculture,1,RAMON ENRIQUEZ NATIONAL HIGH SCHOOL,74.8,25.06,93.41,44.18,79.78,73.34,126,38
976,976,976,BACHELOR AGRI-BUSINESS,College of Agriculture,1,COLEGIO DE LA CIUDAD DE ZAMBOANGA,55.84,48.4,59.25,70.61,63.1,61.37,31,38
977,977,977,BACHELOR AGRI-BUSINESS,College of Agriculture,1,AMA COMPUTER COLLEGE,52.9,61.11,44.12,53.82,79.78,60.09,66,38
978,978,978,BS GEODETIC ENGINEERING,COE,1,DON RAMON ENRIQUEZ MEMORIAL HIGH SCHOOL,41.05,90.94,76.79,79.96,79.78,72.43,48,39
979,979,979,BS GEODETIC ENGINEERING,COE,1,DON RAMON ENRIQUEZ MEMORIAL HIGH SCHOOL,41.05,90.94,76.79,79.96,79.78,72.43,48,39
980,980,980,BS GEODETIC ENGINEERING,COE,1,UNIVERSIDAD DE ZAMBOANGA SENIOR HIGH SCHOOL,94.11,66.85,13.15,44.18,63.1,77.9,8,39
981,981,981,BS GEODETIC ENGINEERING,COE,1,NONE,66.01,61.11,76.79,75.28,72.9,73.34,13,39
982,982,982,BS GEODETIC ENGINEERING,COE,1,MSU - TAWI-TAWI COLLEGE OF TECHNOLOGY & OCEANOGRAPHY,76.83,77.12,76.79,95.71,83.75,86.95,63,39
983,983,983,BS GEODETIC ENGINEERING,COE,1,MINDANAO STATE UNIVERSITY - BUUG CAMPUS,83.47,61.11,80.93,95.71,83.75,88.22,127,39
984,984,984,BS GEODETIC ENGINEERING,COE,1,WESTERN MINDANAO STATE UNIVERSITY,97.39,94.82,93.41,97.62,91.68,98.05,7,39
985,985,985,BS GEODETIC ENGINEERING,COE,1,NONE,80.58,87.4,59.25,70.61,63.1,79.72,13,39
986,986,986,BS GEODETIC ENGINEERING,COE,1,MSU - TAWI-TAWI COLLEGE OF TECHNOLOGY & OCEANOGRAPHY,80.58,61.11,44.12,96.87,63.1,81.43,63,39
987,987,987,BS GEODETIC ENGINEERING,COE,1,WESTERN MINDANAO STATE UNIVERSITY,95.51,94.82,72.66,89.31,87.72,94.48,7,39
988,988,988,BS GEODETIC ENGINEERING,COE,1,KABASALAN SCIENCE & TECHNOLOGY HIGH SCHOOL,94.81,66.85,89.19,98.29,91.68,95.98,75,39
989,989,989,BS GEODETIC ENGINEERING,COE,1,FILIPINO-TURKISH TOLERANCE HIGH SCHOOL,84.91,94.82,89.19,70.61,63.1,88.22,23,39
990,990,990,BS GEODETIC ENGINEERING,COE,1,ZAMBOANGA CHONG HUA HIGH SCHOOL,94.81,82.26,94.84,99.83,95.65,98.43,10,39
991,991,991,BS GEODETIC ENGINEERING,COE,1,WESTERN MINDANAO STATE UNIVERSITY,66.01,71.99,72.66,97.95,83.75,84.19,7,39
992,992,992,BS GEODETIC ENGINEERING,COE,1,KABASALAN SCIENCE & TECHNOLOGY HIGH SCHOOL,94.81,66.85,89.19,98.29,91.68,95.98,75,39
993,993,993,BS GEODETIC ENGINEERING,COE,1,UNIVERSIDAD DE ZAMBOANGA SENIOR HIGH SCHOOL,94.11,66.85,13.15,44.18,63.1,77.9,8,39
994,994,994,BS GEODETIC ENGINEERING,COE,1,MINDANAO STATE UNIVERSITY - BUUG CAMPUS,83.47,61.11,80.93,95.71,83.75,88.22,127,39
995,995,995,BS GEODETIC ENGINEERING,COE,1,MSU - TAWI-TAWI COLLEGE OF TECHNOLOGY & OCEANOGRAPHY,80.58,61.11,44.12,96.87,63.1,81.43,63,39
996,996,996,BS GEODETIC ENGINEERING,COE,1,NONE,80.58,87.4,59.25,70.61,63.1,79.72,13,39
997,997,997,BS GEODETIC ENGINEERING,COE,1,NONE,66.01,61.11,76.79,75.28,72.9,73.34,13,39
998,998,998,BS GEODETIC ENGINEERING,COE,1,MSU - TAWI-TAWI COLLEGE OF TECHNOLOGY & OCEANOGRAPHY,76.83,77.12,76.79,95.71,83.75,86.95,63,39
999,999,999,BS GEODETIC ENGINEERING,COE,1,FILIPINO-TURKISH TOLERANCE HIGH SCHOOL,84.91,94.82,89.19,70.61,63.1,88.22,23,39
1000,1000,1000,BS GEODETIC ENGINEERING,COE,1,ZAMBOANGA CHONG HUA HIGH SCHOOL,94.81,82.26,94.84,99.83,95.65,98.43,10,39
1001,1001,1001,BS GEODETIC ENGINEERING,COE,1,WESTERN MINDANAO STATE UNIVERSITY,95.51,94.82,72.66,89.31,87.72,94.48,7,39
1002,1002,1002,BS GEODETIC ENGINEERING,COE,1,WESTERN MINDANAO STATE UNIVERSITY,97.39,94.82,93.41,97.62,91.68,98.05,7,39
1003,1003,1003,BS FOOD TECHNOLOGY,College of Agriculture,1,DON PABLO LORENZO MEMORIAL HIGH SCHOOL,78.85,82.26,51.68,70.61,91.68,81.43,29,40
1004,1004,1004,BS FOOD TECHNOLOGY,College of Agriculture,1,UNIVERSIDAD DE ZAMBOANGA,76.83,66.85,51.68,18.16,33.69,63.6,28,40
1005,1005,1005,BS FOOD TECHNOLOGY,College of Agriculture,1,CALDWELL ADVENTIST ACADEMY,49.95,66.85,80.93,53.82,33.69,61.37,79,40
1006,1006,1006,BS FOOD TECHNOLOGY,College of Agriculture,1,SOUTHERN CITY COLLEGES,74.8,66.85,29.96,75.28,72.9,71.42,14,40
1007,1007,1007,BS FOOD TECHNOLOGY,College of Agriculture,1,ZAMBOANGA CHONG HUA HIGH SCHOOL,44.05,54.75,89.19,75.28,63.1,65.83,10,40
1008,1008,1008,BS FOOD TECHNOLOGY,College of Agriculture,1,CALDWELL ADVENTIST ACADEMY,49.95,66.85,80.93,53.82,33.69,61.37,79,40
1009,1009,1009,BS FOOD TECHNOLOGY,College of Agriculture,1,DON PABLO LORENZO MEMORIAL HIGH SCHOOL,74.8,87.4,51.68,53.82,63.1,74.25,29,40
1010,1010,1010,BS FOOD TECHNOLOGY,College of Agriculture,1,COMPUTER TECHNOLOGY INSTITUTE,61.05,61.11,89.19,14.31,33.69,61.37,17,40
1011,1011,1011,BS FOOD TECHNOLOGY,College of Agriculture,1,ZAMBOANGA CHONG HUA HIGH SCHOOL,44.05,54.75,89.19,75.28,63.1,65.83,10,40
1012,1012,1012,BS FOOD TECHNOLOGY,College of Agriculture,1,SIOCON NATIONAL HIGH SCHOOL,63.53,82.26,76.79,79.96,72.9,76.98,74,40
1013,1013,1013,BS FOOD TECHNOLOGY,College of Agriculture,1,DON PABLO LORENZO MEMORIAL HIGH SCHOOL,76.83,54.75,36.55,63.45,87.72,72.43,29,40
1014,1014,1014,BS FOOD TECHNOLOGY,College of Agriculture,1,BASILAN NATIONAL HIGH SCHOOL,91.83,82.26,89.19,24.91,91.68,89.17,24,40
1015,1015,1015,BS FOOD TECHNOLOGY,College of Agriculture,1,DON PABLO LORENZO MEMORIAL HIGH SCHOOL,84.91,90.94,72.66,53.82,91.68,86.26,29,40
1016,1016,1016,BS FOOD TECHNOLOGY,College of Agriculture,1,COMPUTER TECHNOLOGY INSTITUTE,61.05,61.11,89.19,14.31,33.69,61.37,17,40
1017,1017,1017,BS FOOD TECHNOLOGY,College of Agriculture,1,DON PABLO LORENZO MEMORIAL HIGH SCHOOL,83.47,71.99,85.06,79.96,97.87,88.7,29,40
1018,1018,1018,BS FOOD TECHNOLOGY,College of Agriculture,1,UNIVERSIDAD DE ZAMBOANGA,76.83,66.85,51.68,18.16,33.69,63.6,28,40
1019,1019,1019,BS FOOD TECHNOLOGY,College of Agriculture,1,BASILAN NATIONAL HIGH SCHOOL,91.83,82.26,89.19,24.91,91.68,89.17,24,40
1020,1020,1020,BS FOOD TECHNOLOGY,College of Agriculture,1,DON PABLO LORENZO MEMORIAL HIGH SCHOOL,84.91,90.94,72.66,53.82,91.68,86.26,29,40
1021,1021,1021,BS FOOD TECHNOLOGY,College of Agriculture,1,DON PABLO LORENZO MEMORIAL HIGH SCHOOL,74.8,87.4,51.68,53.82,63.1,74.25,29,40
1022,1022,1022,BS FOOD TECHNOLOGY,College of Agriculture,1,DON PABLO LORENZO MEMORIAL HIGH SCHOOL,83.47,71.99,85.06,79.96,97.87,88.7,29,40
1023,1023,1023,BS FOOD TECHNOLOGY,College of Agriculture,1,UNIVERSIDAD DE ZAMBOANGA SENIOR HIGH SCHOOL,76.83,90.94,85.06,44.18,83.75,82.81,8,40
1024,1024,1024,BS FOOD TECHNOLOGY,College of Agriculture,1,DON PABLO LORENZO MEMORIAL HIGH SCHOOL,78.85,82.26,51.68,70.61,91.68,81.43,29,40
1025,1025,1025,BS FOOD TECHNOLOGY,College of Agriculture,1,SOUTHERN CITY COLLEGES,74.8,66.85,29.96,75.28,72.9,71.42,14,40
1026,1026,1026,BS FOOD TECHNOLOGY,College of Agriculture,1,DON PABLO LORENZO MEMORIAL HIGH SCHOOL,76.83,54.75,36.55,63.45,87.72,72.43,29,40
1027,1027,1027,BS FOOD TECHNOLOGY,College of Agriculture,1,UNIVERSIDAD DE ZAMBOANGA SENIOR HIGH SCHOOL,76.83,90.94,85.06,44.18,83.75,82.81,8,40
